id,category,slot,n_claims,correct_claims,accuracy
temporal-0069,temporal,validity,3,0,0.0
temporal-0069,temporal,scope,3,3,1.0
temporal-0069,temporal,modality,3,3,1.0
temporal-0069,temporal,source_status,3,0,0.0
temporal-0069,temporal,observer_knowledge,3,3,1.0
temporal-0069,temporal,world,3,3,1.0
temporal-0070,temporal,actor,3,3,1.0
temporal-0070,temporal,event,3,3,1.0
temporal-0070,temporal,time,3,0,0.0
temporal-0070,temporal,validity,3,0,0.0
temporal-0070,temporal,scope,3,3,1.0
temporal-0070,temporal,modality,3,3,1.0
temporal-0070,temporal,source_status,3,0,0.0
temporal-0070,temporal,observer_knowledge,3,3,1.0
temporal-0070,temporal,world,3,3,1.0
temporal-0071,temporal,actor,3,3,1.0
temporal-0071,temporal,event,3,3,1.0
temporal-0071,temporal,time,3,0,0.0
temporal-0071,temporal,validity,3,0,0.0
temporal-0071,temporal,scope,3,3,1.0
temporal-0071,temporal,modality,3,3,1.0
temporal-0071,temporal,source_status,3,0,0.0
temporal-0071,temporal,observer_knowledge,3,3,1.0
temporal-0071,temporal,world,3,3,1.0
temporal-0072,temporal,actor,3,3,1.0
temporal-0072,temporal,event,3,3,1.0
temporal-0072,temporal,time,3,0,0.0
temporal-0072,temporal,validity,3,0,0.0
temporal-0072,temporal,scope,3,3,1.0
temporal-0072,temporal,modality,3,3,1.0
temporal-0072,temporal,source_status,3,0,0.0
temporal-0072,temporal,observer_knowledge,3,3,1.0
temporal-0072,temporal,world,3,3,1.0
temporal-0073,temporal,actor,3,3,1.0
temporal-0073,temporal,event,3,3,1.0
temporal-0073,temporal,time,3,0,0.0
temporal-0073,temporal,validity,3,0,0.0
temporal-0073,temporal,scope,3,3,1.0
temporal-0073,temporal,modality,3,3,1.0
temporal-0073,temporal,source_status,3,0,0.0
temporal-0073,temporal,observer_knowledge,3,3,1.0
temporal-0073,temporal,world,3,3,1.0
temporal-0074,temporal,actor,3,3,1.0
temporal-0074,temporal,event,3,3,1.0
temporal-0074,temporal,time,3,0,0.0
temporal-0074,temporal,validity,3,0,0.0
temporal-0074,temporal,scope,3,3,1.0
temporal-0074,temporal,modality,3,3,1.0
temporal-0074,temporal,source_status,3,0,0.0
temporal-0074,temporal,observer_knowledge,3,3,1.0
temporal-0074,temporal,world,3,3,1.0
temporal-0075,temporal,actor,3,3,1.0
temporal-0075,temporal,event,3,3,1.0
temporal-0075,temporal,time,3,0,0.0
temporal-0075,temporal,validity,3,0,0.0
temporal-0075,temporal,scope,3,3,1.0
temporal-0075,temporal,modality,3,3,1.0
temporal-0075,temporal,source_status,3,0,0.0
temporal-0075,temporal,observer_knowledge,3,3,1.0
temporal-0075,temporal,world,3,3,1.0
temporal-0076,temporal,actor,3,3,1.0
temporal-0076,temporal,event,3,3,1.0
temporal-0076,temporal,time,3,0,0.0
temporal-0076,temporal,validity,3,0,0.0
temporal-0076,temporal,scope,3,3,1.0
temporal-0076,temporal,modality,3,3,1.0
temporal-0076,temporal,source_status,3,0,0.0
temporal-0076,temporal,observer_knowledge,3,3,1.0
temporal-0076,temporal,world,3,3,1.0
temporal-0077,temporal,actor,3,3,1.0
temporal-0077,temporal,event,3,3,1.0
temporal-0077,temporal,time,3,0,0.0
temporal-0077,temporal,validity,3,0,0.0
temporal-0077,temporal,scope,3,3,1.0
temporal-0077,temporal,modality,3,3,1.0
temporal-0077,temporal,source_status,3,0,0.0
temporal-0077,temporal,observer_knowledge,3,3,1.0
temporal-0077,temporal,world,3,3,1.0
temporal-0078,temporal,actor,3,3,1.0
temporal-0078,temporal,event,3,3,1.0
temporal-0078,temporal,time,3,0,0.0
temporal-0078,temporal,validity,3,0,0.0
temporal-0078,temporal,scope,3,3,1.0
temporal-0078,temporal,modality,3,3,1.0
temporal-0078,temporal,source_status,3,0,0.0
temporal-0078,temporal,observer_knowledge,3,3,1.0
temporal-0078,temporal,world,3,3,1.0
temporal-0079,temporal,actor,3,3,1.0
temporal-0079,temporal,event,3,3,1.0
temporal-0079,temporal,time,3,0,0.0
temporal-0079,temporal,validity,3,0,0.0
temporal-0079,temporal,scope,3,3,1.0
temporal-0079,temporal,modality,3,3,1.0
temporal-0079,temporal,source_status,3,0,0.0
temporal-0079,temporal,observer_knowledge,3,3,1.0
temporal-0079,temporal,world,3,3,1.0
temporal-0080,temporal,actor,3,3,1.0
temporal-0080,temporal,event,3,3,1.0
temporal-0080,temporal,time,3,0,0.0
temporal-0080,temporal,validity,3,0,0.0
temporal-0080,temporal,scope,3,3,1.0
temporal-0080,temporal,modality,3,3,1.0
temporal-0080,temporal,source_status,3,0,0.0
temporal-0080,temporal,observer_knowledge,3,3,1.0
temporal-0080,temporal,world,3,3,1.0
temporal-0081,temporal,actor,3,3,1.0
temporal-0081,temporal,event,3,3,1.0
temporal-0081,temporal,time,3,0,0.0
temporal-0081,temporal,validity,3,0,0.0
temporal-0081,temporal,scope,3,3,1.0
temporal-0081,temporal,modality,3,3,1.0
temporal-0081,temporal,source_status,3,0,0.0
temporal-0081,temporal,observer_knowledge,3,3,1.0
temporal-0081,temporal,world,3,3,1.0
temporal-0082,temporal,actor,3,3,1.0
temporal-0082,temporal,event,3,3,1.0
temporal-0082,temporal,time,3,0,0.0
temporal-0082,temporal,validity,3,0,0.0
temporal-0082,temporal,scope,3,3,1.0
temporal-0082,temporal,modality,3,3,1.0
temporal-0082,temporal,source_status,3,0,0.0
temporal-0082,temporal,observer_knowledge,3,3,1.0
temporal-0082,temporal,world,3,3,1.0
temporal-0083,temporal,actor,3,3,1.0
temporal-0083,temporal,event,3,3,1.0
temporal-0083,temporal,time,3,0,0.0
temporal-0083,temporal,validity,3,0,0.0
temporal-0083,temporal,scope,3,3,1.0
temporal-0083,temporal,modality,3,3,1.0
temporal-0083,temporal,source_status,3,0,0.0
temporal-0083,temporal,observer_knowledge,3,3,1.0
temporal-0083,temporal,world,3,3,1.0
temporal-0084,temporal,actor,3,3,1.0
temporal-0084,temporal,event,3,3,1.0
temporal-0084,temporal,time,3,0,0.0
temporal-0084,temporal,validity,3,0,0.0
temporal-0084,temporal,scope,3,3,1.0
temporal-0084,temporal,modality,3,3,1.0
temporal-0084,temporal,source_status,3,0,0.0
temporal-0084,temporal,observer_knowledge,3,3,1.0
temporal-0084,temporal,world,3,3,1.0
temporal-0085,temporal,actor,3,3,1.0
temporal-0085,temporal,event,3,3,1.0
temporal-0085,temporal,time,3,0,0.0
temporal-0085,temporal,validity,3,0,0.0
temporal-0085,temporal,scope,3,3,1.0
temporal-0085,temporal,modality,3,3,1.0
temporal-0085,temporal,source_status,3,0,0.0
temporal-0085,temporal,observer_knowledge,3,3,1.0
temporal-0085,temporal,world,3,3,1.0
temporal-0086,temporal,actor,3,3,1.0
temporal-0086,temporal,event,3,3,1.0
temporal-0086,temporal,time,3,0,0.0
temporal-0086,temporal,validity,3,0,0.0
temporal-0086,temporal,scope,3,3,1.0
temporal-0086,temporal,modality,3,3,1.0
temporal-0086,temporal,source_status,3,0,0.0
temporal-0086,temporal,observer_knowledge,3,3,1.0
temporal-0086,temporal,world,3,3,1.0
temporal-0087,temporal,actor,3,3,1.0
temporal-0087,temporal,event,3,3,1.0
temporal-0087,temporal,time,3,0,0.0
temporal-0087,temporal,validity,3,0,0.0
temporal-0087,temporal,scope,3,3,1.0
temporal-0087,temporal,modality,3,3,1.0
temporal-0087,temporal,source_status,3,0,0.0
temporal-0087,temporal,observer_knowledge,3,3,1.0
temporal-0087,temporal,world,3,3,1.0
temporal-0088,temporal,actor,3,3,1.0
temporal-0088,temporal,event,3,3,1.0
temporal-0088,temporal,time,3,0,0.0
temporal-0088,temporal,validity,3,0,0.0
temporal-0088,temporal,scope,3,3,1.0
temporal-0088,temporal,modality,3,3,1.0
temporal-0088,temporal,source_status,3,0,0.0
temporal-0088,temporal,observer_knowledge,3,3,1.0
temporal-0088,temporal,world,3,3,1.0
temporal-0089,temporal,actor,3,3,1.0
temporal-0089,temporal,event,3,3,1.0
temporal-0089,temporal,time,3,0,0.0
temporal-0089,temporal,validity,3,0,0.0
temporal-0089,temporal,scope,3,3,1.0
temporal-0089,temporal,modality,3,3,1.0
temporal-0089,temporal,source_status,3,0,0.0
temporal-0089,temporal,observer_knowledge,3,3,1.0
temporal-0089,temporal,world,3,3,1.0
temporal-0090,temporal,actor,3,3,1.0
temporal-0090,temporal,event,3,3,1.0
temporal-0090,temporal,time,3,0,0.0
temporal-0090,temporal,validity,3,0,0.0
temporal-0090,temporal,scope,3,3,1.0
temporal-0090,temporal,modality,3,3,1.0
temporal-0090,temporal,source_status,3,0,0.0
temporal-0090,temporal,observer_knowledge,3,3,1.0
temporal-0090,temporal,world,3,3,1.0
temporal-0091,temporal,actor,3,3,1.0
temporal-0091,temporal,event,3,3,1.0
temporal-0091,temporal,time,3,0,0.0
temporal-0091,temporal,validity,3,0,0.0
temporal-0091,temporal,scope,3,3,1.0
temporal-0091,temporal,modality,3,3,1.0
temporal-0091,temporal,source_status,3,0,0.0
temporal-0091,temporal,observer_knowledge,3,3,1.0
temporal-0091,temporal,world,3,3,1.0
temporal-0092,temporal,actor,3,3,1.0
temporal-0092,temporal,event,3,3,1.0
temporal-0092,temporal,time,3,0,0.0
temporal-0092,temporal,validity,3,0,0.0
temporal-0092,temporal,scope,3,3,1.0
temporal-0092,temporal,modality,3,3,1.0
temporal-0092,temporal,source_status,3,0,0.0
temporal-0092,temporal,observer_knowledge,3,3,1.0
temporal-0092,temporal,world,3,3,1.0
temporal-0093,temporal,actor,3,3,1.0
temporal-0093,temporal,event,3,3,1.0
temporal-0093,temporal,time,3,0,0.0
temporal-0093,temporal,validity,3,0,0.0
temporal-0093,temporal,scope,3,3,1.0
temporal-0093,temporal,modality,3,3,1.0
temporal-0093,temporal,source_status,3,0,0.0
temporal-0093,temporal,observer_knowledge,3,3,1.0
temporal-0093,temporal,world,3,3,1.0
temporal-0094,temporal,actor,3,3,1.0
temporal-0094,temporal,event,3,3,1.0
temporal-0094,temporal,time,3,0,0.0
temporal-0094,temporal,validity,3,0,0.0
temporal-0094,temporal,scope,3,3,1.0
temporal-0094,temporal,modality,3,3,1.0
temporal-0094,temporal,source_status,3,0,0.0
temporal-0094,temporal,observer_knowledge,3,3,1.0
temporal-0094,temporal,world,3,3,1.0
temporal-0095,temporal,actor,3,3,1.0
temporal-0095,temporal,event,3,3,1.0
temporal-0095,temporal,time,3,0,0.0
temporal-0095,temporal,validity,3,0,0.0
temporal-0095,temporal,scope,3,3,1.0
temporal-0095,temporal,modality,3,3,1.0
temporal-0095,temporal,source_status,3,0,0.0
temporal-0095,temporal,observer_knowledge,3,3,1.0
temporal-0095,temporal,world,3,3,1.0
temporal-0096,temporal,actor,3,3,1.0
temporal-0096,temporal,event,3,3,1.0
temporal-0096,temporal,time,3,0,0.0
temporal-0096,temporal,validity,3,0,0.0
temporal-0096,temporal,scope,3,3,1.0
temporal-0096,temporal,modality,3,3,1.0
temporal-0096,temporal,source_status,3,0,0.0
temporal-0096,temporal,observer_knowledge,3,3,1.0
temporal-0096,temporal,world,3,3,1.0
temporal-0097,temporal,actor,3,3,1.0
temporal-0097,temporal,event,3,3,1.0
temporal-0097,temporal,time,3,0,0.0
temporal-0097,temporal,validity,3,0,0.0
temporal-0097,temporal,scope,3,3,1.0
temporal-0097,temporal,modality,3,3,1.0
temporal-0097,temporal,source_status,3,0,0.0
temporal-0097,temporal,observer_knowledge,3,3,1.0
temporal-0097,temporal,world,3,3,1.0
temporal-0098,temporal,actor,3,3,1.0
temporal-0098,temporal,event,3,3,1.0
temporal-0098,temporal,time,3,0,0.0
temporal-0098,temporal,validity,3,0,0.0
temporal-0098,temporal,scope,3,3,1.0
temporal-0098,temporal,modality,3,3,1.0
temporal-0098,temporal,source_status,3,0,0.0
temporal-0098,temporal,observer_knowledge,3,3,1.0
temporal-0098,temporal,world,3,3,1.0
temporal-0099,temporal,actor,3,3,1.0
temporal-0099,temporal,event,3,3,1.0
temporal-0099,temporal,time,3,0,0.0
temporal-0099,temporal,validity,3,0,0.0
temporal-0099,temporal,scope,3,3,1.0
temporal-0099,temporal,modality,3,3,1.0
temporal-0099,temporal,source_status,3,0,0.0
temporal-0099,temporal,observer_knowledge,3,3,1.0
temporal-0099,temporal,world,3,3,1.0
temporal-0100,temporal,actor,3,3,1.0
temporal-0100,temporal,event,3,3,1.0
temporal-0100,temporal,time,3,0,0.0
temporal-0100,temporal,validity,3,0,0.0
temporal-0100,temporal,scope,3,3,1.0
temporal-0100,temporal,modality,3,3,1.0
temporal-0100,temporal,source_status,3,0,0.0
temporal-0100,temporal,observer_knowledge,3,3,1.0
temporal-0100,temporal,world,3,3,1.0
temporal-0101,temporal,actor,3,3,1.0
temporal-0101,temporal,event,3,3,1.0
temporal-0101,temporal,time,3,0,0.0
temporal-0101,temporal,validity,3,0,0.0
temporal-0101,temporal,scope,3,3,1.0
temporal-0101,temporal,modality,3,3,1.0
temporal-0101,temporal,source_status,3,0,0.0
temporal-0101,temporal,observer_knowledge,3,3,1.0
temporal-0101,temporal,world,3,3,1.0
temporal-0102,temporal,actor,3,3,1.0
temporal-0102,temporal,event,3,3,1.0
temporal-0102,temporal,time,3,0,0.0
temporal-0102,temporal,validity,3,0,0.0
temporal-0102,temporal,scope,3,3,1.0
temporal-0102,temporal,modality,3,3,1.0
temporal-0102,temporal,source_status,3,0,0.0
temporal-0102,temporal,observer_knowledge,3,3,1.0
temporal-0102,temporal,world,3,3,1.0
temporal-0103,temporal,actor,3,3,1.0
temporal-0103,temporal,event,3,3,1.0
temporal-0103,temporal,time,3,0,0.0
temporal-0103,temporal,validity,3,0,0.0
temporal-0103,temporal,scope,3,3,1.0
temporal-0103,temporal,modality,3,3,1.0
temporal-0103,temporal,source_status,3,0,0.0
temporal-0103,temporal,observer_knowledge,3,3,1.0
temporal-0103,temporal,world,3,3,1.0
temporal-0104,temporal,actor,3,3,1.0
temporal-0104,temporal,event,3,3,1.0
temporal-0104,temporal,time,3,0,0.0
temporal-0104,temporal,validity,3,0,0.0
temporal-0104,temporal,scope,3,3,1.0
temporal-0104,temporal,modality,3,3,1.0
temporal-0104,temporal,source_status,3,0,0.0
temporal-0104,temporal,observer_knowledge,3,3,1.0
temporal-0104,temporal,world,3,3,1.0
temporal-0105,temporal,actor,3,3,1.0
temporal-0105,temporal,event,3,3,1.0
temporal-0105,temporal,time,3,0,0.0
temporal-0105,temporal,validity,3,0,0.0
temporal-0105,temporal,scope,3,3,1.0
temporal-0105,temporal,modality,3,3,1.0
temporal-0105,temporal,source_status,3,0,0.0
temporal-0105,temporal,observer_knowledge,3,3,1.0
temporal-0105,temporal,world,3,3,1.0
temporal-0106,temporal,actor,3,3,1.0
temporal-0106,temporal,event,3,3,1.0
temporal-0106,temporal,time,3,0,0.0
temporal-0106,temporal,validity,3,0,0.0
temporal-0106,temporal,scope,3,3,1.0
temporal-0106,temporal,modality,3,3,1.0
temporal-0106,temporal,source_status,3,0,0.0
temporal-0106,temporal,observer_knowledge,3,3,1.0
temporal-0106,temporal,world,3,3,1.0
temporal-0107,temporal,actor,3,3,1.0
temporal-0107,temporal,event,3,3,1.0
temporal-0107,temporal,time,3,0,0.0
temporal-0107,temporal,validity,3,0,0.0
temporal-0107,temporal,scope,3,3,1.0
temporal-0107,temporal,modality,3,3,1.0
temporal-0107,temporal,source_status,3,0,0.0
temporal-0107,temporal,observer_knowledge,3,3,1.0
temporal-0107,temporal,world,3,3,1.0
temporal-0108,temporal,actor,3,3,1.0
temporal-0108,temporal,event,3,3,1.0
temporal-0108,temporal,time,3,0,0.0
temporal-0108,temporal,validity,3,0,0.0
temporal-0108,temporal,scope,3,3,1.0
temporal-0108,temporal,modality,3,3,1.0
temporal-0108,temporal,source_status,3,0,0.0
temporal-0108,temporal,observer_knowledge,3,3,1.0
temporal-0108,temporal,world,3,3,1.0
temporal-0109,temporal,actor,3,3,1.0
temporal-0109,temporal,event,3,3,1.0
temporal-0109,temporal,time,3,0,0.0
temporal-0109,temporal,validity,3,0,0.0
temporal-0109,temporal,scope,3,3,1.0
temporal-0109,temporal,modality,3,3,1.0
temporal-0109,temporal,source_status,3,0,0.0
temporal-0109,temporal,observer_knowledge,3,3,1.0
temporal-0109,temporal,world,3,3,1.0
temporal-0110,temporal,actor,3,3,1.0
temporal-0110,temporal,event,3,3,1.0
temporal-0110,temporal,time,3,0,0.0
temporal-0110,temporal,validity,3,0,0.0
temporal-0110,temporal,scope,3,3,1.0
temporal-0110,temporal,modality,3,3,1.0
temporal-0110,temporal,source_status,3,0,0.0
temporal-0110,temporal,observer_knowledge,3,3,1.0
temporal-0110,temporal,world,3,3,1.0
temporal-0111,temporal,actor,3,3,1.0
temporal-0111,temporal,event,3,3,1.0
temporal-0111,temporal,time,3,0,0.0
temporal-0111,temporal,validity,3,0,0.0
temporal-0111,temporal,scope,3,3,1.0
temporal-0111,temporal,modality,3,3,1.0
temporal-0111,temporal,source_status,3,0,0.0
temporal-0111,temporal,observer_knowledge,3,3,1.0
temporal-0111,temporal,world,3,3,1.0
temporal-0112,temporal,actor,3,3,1.0
temporal-0112,temporal,event,3,3,1.0
temporal-0112,temporal,time,3,0,0.0
temporal-0112,temporal,validity,3,0,0.0
temporal-0112,temporal,scope,3,3,1.0
temporal-0112,temporal,modality,3,3,1.0
temporal-0112,temporal,source_status,3,0,0.0
temporal-0112,temporal,observer_knowledge,3,3,1.0
temporal-0112,temporal,world,3,3,1.0
temporal-0113,temporal,actor,3,3,1.0
temporal-0113,temporal,event,3,3,1.0
temporal-0113,temporal,time,3,0,0.0
temporal-0113,temporal,validity,3,0,0.0
temporal-0113,temporal,scope,3,3,1.0
temporal-0113,temporal,modality,3,3,1.0
temporal-0113,temporal,source_status,3,0,0.0
temporal-0113,temporal,observer_knowledge,3,3,1.0
temporal-0113,temporal,world,3,3,1.0
temporal-0114,temporal,actor,3,3,1.0
temporal-0114,temporal,event,3,3,1.0
temporal-0114,temporal,time,3,0,0.0
temporal-0114,temporal,validity,3,0,0.0
temporal-0114,temporal,scope,3,3,1.0
temporal-0114,temporal,modality,3,3,1.0
temporal-0114,temporal,source_status,3,0,0.0
temporal-0114,temporal,observer_knowledge,3,3,1.0
temporal-0114,temporal,world,3,3,1.0
temporal-0115,temporal,actor,3,3,1.0
temporal-0115,temporal,event,3,3,1.0
temporal-0115,temporal,time,3,0,0.0
temporal-0115,temporal,validity,3,0,0.0
temporal-0115,temporal,scope,3,3,1.0
temporal-0115,temporal,modality,3,3,1.0
temporal-0115,temporal,source_status,3,0,0.0
temporal-0115,temporal,observer_knowledge,3,3,1.0
temporal-0115,temporal,world,3,3,1.0
temporal-0116,temporal,actor,3,3,1.0
temporal-0116,temporal,event,3,3,1.0
temporal-0116,temporal,time,3,0,0.0
temporal-0116,temporal,validity,3,0,0.0
temporal-0116,temporal,scope,3,3,1.0
temporal-0116,temporal,modality,3,3,1.0
temporal-0116,temporal,source_status,3,0,0.0
temporal-0116,temporal,observer_knowledge,3,3,1.0
temporal-0116,temporal,world,3,3,1.0
temporal-0117,temporal,actor,3,3,1.0
temporal-0117,temporal,event,3,3,1.0
temporal-0117,temporal,time,3,0,0.0
temporal-0117,temporal,validity,3,0,0.0
temporal-0117,temporal,scope,3,3,1.0
temporal-0117,temporal,modality,3,3,1.0
temporal-0117,temporal,source_status,3,0,0.0
temporal-0117,temporal,observer_knowledge,3,3,1.0
temporal-0117,temporal,world,3,3,1.0
temporal-0118,temporal,actor,3,3,1.0
temporal-0118,temporal,event,3,3,1.0
temporal-0118,temporal,time,3,0,0.0
temporal-0118,temporal,validity,3,0,0.0
temporal-0118,temporal,scope,3,3,1.0
temporal-0118,temporal,modality,3,3,1.0
temporal-0118,temporal,source_status,3,0,0.0
temporal-0118,temporal,observer_knowledge,3,3,1.0
temporal-0118,temporal,world,3,3,1.0
temporal-0119,temporal,actor,3,3,1.0
temporal-0119,temporal,event,3,3,1.0
temporal-0119,temporal,time,3,0,0.0
temporal-0119,temporal,validity,3,0,0.0
temporal-0119,temporal,scope,3,3,1.0
temporal-0119,temporal,modality,3,3,1.0
temporal-0119,temporal,source_status,3,0,0.0
temporal-0119,temporal,observer_knowledge,3,3,1.0
temporal-0119,temporal,world,3,3,1.0
temporal-0120,temporal,actor,3,3,1.0
temporal-0120,temporal,event,3,3,1.0
temporal-0120,temporal,time,3,0,0.0
temporal-0120,temporal,validity,3,0,0.0
temporal-0120,temporal,scope,3,3,1.0
temporal-0120,temporal,modality,3,3,1.0
temporal-0120,temporal,source_status,3,0,0.0
temporal-0120,temporal,observer_knowledge,3,3,1.0
temporal-0120,temporal,world,3,3,1.0
temporal-0121,temporal,actor,3,3,1.0
temporal-0121,temporal,event,3,3,1.0
temporal-0121,temporal,time,3,0,0.0
temporal-0121,temporal,validity,3,0,0.0
temporal-0121,temporal,scope,3,3,1.0
temporal-0121,temporal,modality,3,3,1.0
temporal-0121,temporal,source_status,3,0,0.0
temporal-0121,temporal,observer_knowledge,3,3,1.0
temporal-0121,temporal,world,3,3,1.0
temporal-0122,temporal,actor,3,3,1.0
temporal-0122,temporal,event,3,3,1.0
